time,desired temp,current,tc_temp
1677897039.00727,44.518961194994866,0.5188730605707954,44.6100273
1677897044.0223312,44.43538076464615,0.5177491376824368,44.5242385
1677897049.0269194,44.35190759484253,0.5187334085312781,44.4346466
1677897054.031478,44.26852548504156,0.5205620032568296,44.3438415
1677897059.0918849,44.18422907575251,0.5252767063759829,44.2469406
1677897064.049396,44.101568635148624,0.5234167804151318,44.1648559
1677897069.0665476,44.018076312385816,0.5203645868433745,44.0841636
time,desired temp,current,tc_temp
time,desired temp,current,tc_temp
time,desired temp,current,tc_temp
time,desired temp,current,tc_temp
{},{},{},{}
time,desired temp,current,tc_temp
1678052299.911326,20,0,21.2251415
1678052300.8943608,20,0,21.255083
1678052301.8709574,20,0,21.2502632
1678052302.841027,20,0,21.2596664
1678052303.817569,20,0,21.2610836
1678052304.8040156,20,0,21.2611808
1678052305.7838724,20,0,21.2484989
1678052306.793699,20,0,21.2361011
1678052307.7810667,20,0,21.2466335
1678052308.7729924,20,0,21.2508316
1678052309.7595403,20,0,21.2453308
1678052310.7463133,20,0,21.2503261
1678052311.726284,20,0,21.2530117
1678052312.7198474,20,0,21.2420902
1678052313.7021673,20,0,21.2523765
1678052314.6852527,20,0,21.2580909
1678052315.671174,20,0,21.2527275
1678052316.6509185,20,0,21.2633247
1678052317.6378908,20,0,21.2630786
1678052318.639362,20,0,21.2731418
1678052319.6346579,20,0,21.2583312
1678052320.6272593,20,0,21.2711353
1678052321.6162496,20,0,21.2599105
1678052322.5945141,20,0,21.2593269
1678052323.6391695,20,0,21.2614688
1678052324.63195,20,0,21.2646942
1678052325.6176713,20,0,21.2648296
1678052326.6121087,20,0,21.2704944
1678052327.605409,20,0,21.2705707
1678052328.595658,20,0,21.2690353
1678052329.5803132,20,0,21.2726135
1678052330.5647218,20,0,21.2676773
1678052331.5639582,20,0,21.2674312
1678052332.5549476,20,0,21.2714939
1678052333.55482,20,0,21.2703971
1678052334.5284393,20,0,21.2754631
1678052335.5087593,20,0,21.2742176
1678052336.5275583,20,0,21.2788524
1678052337.5176902,20,0,21.265623
1678052338.5181406,20,0,21.2626953
1678052339.493744,20,0,21.2726306
1678052340.477759,20,0,21.267826
1678052341.472501,20,0,21.2671184
1678052342.4540584,20,0,21.2606697
1678052343.4361913,20,0,21.2549152
1678052344.41954,20,0,21.2629108
1678052345.4022264,20,0,21.2788734
1678052346.3874688,20,0,21.2708339
1678052347.369593,20,0,21.2793483
1678052348.3587427,20,0,21.2766838
1678052349.3510213,20,0,21.2820243
1678052350.338865,20,0,21.284439
time,desired temp,current,tc_temp
1678052354.6827571,20,0,21.2895889
1678052355.660492,20,0,21.2884025
1678052356.6438594,20,0,21.2879924
1678052357.6260808,20,0,21.286293
1678052358.6200707,20,0,21.2863712
1678052359.616422,20,0,21.2827739
1678052360.593192,20,0,21.2850151
1678052361.5725734,20,0,21.2874965
1678052362.5595891,20,0,21.279005
1678052363.5491712,20,0,21.2931156
1678052364.5321035,20,0,21.2920532
1678052365.5086997,20,0,21.2935733
1678052366.503938,20,0,21.296606
1678052367.4847977,20,0,21.2936782
1678052368.4742198,20,0,21.2970561
1678052369.4469974,20,0,21.2966079
1678052370.4315379,20,0,21.277193
1678052371.4235437,20,0,21.2845325
1678052372.400078,20,0,21.28199
1678052373.3834474,20,0,21.2704601
1678052374.373855,20,0,21.2811965
1678052375.363467,20,0,21.2888755
1678052376.3497221,20,0,21.2883682
1678052377.33378,20,0,21.2728347
1678052378.3156333,20,0,21.264904
1678052379.3027322,20,0,21.2771492
1678052380.289105,20,0,21.2817115
1678052381.2721238,20,0,21.2884349
1678052382.2709181,20,0,21.2911491
1678052383.2620661,20,0,21.2897357
1678052384.2480266,20,0,21.2899932
1678052385.2349691,20,0,21.287899
1678052386.217738,20,0,21.2935905
1678052387.1990383,20,0,21.2863159
1678052388.183187,20,0,21.2993412
1678052389.204496,20,0,21.2944049
1678052390.187268,20,0,21.2953796
1678052391.1803558,20,0,21.292118
1678052392.1705024,20,0,21.2911815
1678052393.1599948,20,0,21.2819747
1678052394.1428452,20,0,21.286293
1678052395.1300118,20,0,21.2822914
1678052396.1094491,20,0,21.2868003
1678052397.086131,20,0,21.3598022
1678052398.0721943,20,0,21.2732009
1678052399.0486774,20,0,21.2526226
1678052400.028325,20,0,21.2395782
1678052401.0015385,20,0,21.3194427
1678052401.9948027,20,0,21.2670555
1678052402.988338,20,0,21.283987
1678052403.9744275,20,0,21.2559509
1678052404.964185,20,0,21.2637786
1678052405.9609454,20,0,21.2625865
1678052406.9506466,20,0,21.2838287
1678052407.9229877,20,0,21.271326
1678052408.9065204,20,0,21.2571239
1678052409.8888745,20,0,21.2639503
1678052410.86684,20,0,21.2741222
1678052411.852974,20,0,21.266344
1678052412.8432703,20,0,21.2782917
1678052413.8295515,20,0,21.2660713
1678052414.817369,20,0,21.2798366
1678052415.7988746,20,0,21.2770385
1678052416.7961762,20,0,21.2730121
1678052417.7751591,20,0,21.2692852
1678052418.758109,20,0,21.2800769
1678052419.7545986,20,0,21.2782096
1678052420.7383935,20,0,21.2737216
1678052421.7117646,20,0,21.2737865
1678052422.7010372,20,0,21.2766952
1678052423.6903498,20,0,21.2748985
time,desired temp,current,tc_temp
1678052444.103593,23,0.8689358159999999,21.2878112
1678052445.0835075,23,0.9077916095037757,21.2768211
